player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,7,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,13.0,0,0.0,0.0,31.0,1.0,1.0,-0.13082702,0,0.41935483,0.060606062,0.113970585,0.17068851,0.0,1.3,2.3
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,8,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,9,58.0,0,0.0,0.0,72.0,12.0,3.0,1.1971233,0,0.8055556,0.18367347,0.20454545,0.41869202,0.0,5.8,12.8
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,10,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,23.0,0,0.0,0.0,20.0,14.0,0.0,-1.0712365,0,1.15,0.15625,0.077220075,0.28842905,0.0,2.3,6.3
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,11,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,32.0,0,0.0,0.0,22.0,19.0,2.0,2.1327958,0,1.4545455,0.12903225,0.07638889,0.2470206,0.0,3.2,5.2
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,12,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,10,76.0,0,0.0,0.0,76.0,18.0,4.0,6.4377804,0,1.0,0.18867925,0.14700194,0.38592023,0.0,7.6,15.6
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,13,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,52.0,1,0.0,0.0,53.0,26.0,2.0,-3.8308885,0,0.9811321,0.19148937,0.15963855,0.39898103,0.0,11.2,16.2
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,14,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,17.0,0,0.0,0.0,19.0,9.0,1.0,-2.4443989,0,0.8947368,0.12903225,0.0625,0.23729838,0.0,1.7,3.7
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,15,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,6.0,0,0.0,0.0,0.0,0.2750528,0,5,6,27.0,0,0.0,0.0,8.0,19.0,2.0,-0.44092047,0,3.375,0.15384616,0.031746034,0.25299147,0.0,3.3,8.3
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,16,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,7.0,0,0.0,0.0,0.0,-0.53464115,0,5,6,49.0,0,0.0,0.0,49.0,7.0,2.0,1.4967563,0,1.0,0.13953489,0.12436548,0.29635817,0.0,5.6,10.6
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",ATL,2019,17,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,13,68.0,0,0.0,0.0,98.0,26.0,6.0,5.576255,0,0.6938776,0.27083334,0.3171521,0.6282565,0.0,6.8,13.8
00-0034412,L.Falk,Luke Falk,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caeic48dkstqkisxvs0x",NYJ,2019,2,REG,CLE,20,25,198.0,0,0.0,2.0,15.0,0,0,124.0,120.0,6.0,-4.962313,0,1.5967742,0.07208233,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.92,7.92
00-0034412,L.Falk,Luke Falk,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caeic48dkstqkisxvs0x",NYJ,2019,3,REG,NE,12,22,98.0,0,1.0,5.0,29.0,0,0,145.0,62.0,4.0,-16.799894,0,0.6758621,-0.033458352,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.92,1.92
00-0034412,L.Falk,Luke Falk,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caeic48dkstqkisxvs0x",NYJ,2019,5,REG,PHI,15,26,120.0,0,2.0,9.0,52.0,2,1,135.0,82.0,5.0,-33.18706,0,0.8888889,0.009147667,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-1.2,-1.2
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,30.0,0,0.0,0.0,1.0,-1.6117271,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.0,3.0
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,7,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,32.0,0,1.0,0.0,2.0,0.32400584,0,1,1,5.0,0,0.0,0.0,-6.0,11.0,0.0,-0.77891093,0,-0.8333333,0.04,-0.020066889,0.045953177,0.0,3.7,4.7
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,8,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,6.0,1,0.0,0.0,1.0,-3.6218941,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.6,6.6
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,11,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,26.0,0,0.0,0.0,1.0,-1.0452855,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.6,2.6
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,14,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,59.0,1,0.0,0.0,4.0,2.1247447,0,6,6,69.0,0,0.0,0.0,-11.0,80.0,4.0,5.302432,0,-6.2727275,0.12,-0.035031848,0.1554777,0.0,18.8,24.8
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,15,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,26.0,0,0.0,0.0,3.0,1.7022091,0,7,7,39.0,0,1.0,0.0,-13.0,52.0,2.0,1.0163729,0,-3.0,0.175,-0.061611373,0.21937203,0.0,6.5,13.5
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,16,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,12.0,0,0.0,0.0,0.0,-0.16091211,0,6,6,7.0,0,0.0,0.0,-29.0,36.0,1.0,-2.0579062,0,-0.2413793,0.15,-0.14285715,0.125,0.0,1.9,7.9
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,17,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,54.0,3,0.0,0.0,5.0,-1.7366837,0,4,6,84.0,0,0.0,0.0,13.0,94.0,3.0,5.0121684,0,6.4615383,0.15,0.04318937,0.25523257,0.0,31.8,35.8
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",PHI,2019,18,POST,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,25.0,0,0.0,0.0,2.0,-1.5868418,0,3,3,23.0,0,0.0,0.0,-5.0,28.0,1.0,0.2872027,0,-4.6,0.12,-0.033333335,0.15666667,0.0,4.8,7.8
00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",DAL,2019,3,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,33.0,0.0,0.0,-1.0015997,0,0.0,0.033333335,0.09016393,0.11311475,0.0,0.0,0.0
00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",DAL,2019,6,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,46.0,0,0.0,0.0,63.0,11.0,2.0,3.6562145,0,0.73015875,0.15384616,0.19749217,0.36901376,0.0,4.6,9.6
00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",DAL,2019,14,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,38.0,0.0,0.0,-0.25927445,0,0.0,0.02173913,0.081023455,0.089325115,0.0,0.0,0.0
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,3,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,6,29.0,0,0.0,0.0,37.0,20.0,1.0,-2.2030847,0,0.7837838,0.27272728,0.2551724,0.5877116,0.0,2.9,4.9
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,7,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,1.0,0,0.0,0.0,0.0,1.0,0.0,-0.39839384,0,0.0,0.032258064,0.0,0.048387095,0.0,0.1,1.1
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,12,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,69.0,0,0.0,0.0,10.0,59.0,1.0,4.697587,0,6.9,0.03846154,0.048543688,0.09167289,0.0,6.9,7.9
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,13,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,5.0,0,0.0,0.0,20.0,-1.0,0.0,-0.5336285,0,0.25,0.044444446,0.04587156,0.09877676,0.0,0.5,1.5
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,14,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.6990907,0,0.0,0.028571429,0.07070707,0.09235209,0.0,0.0,0.0
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",NYJ,2019,17,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,0,0.0,0.0,12.0,8.0,1.0,0.6654525,0,0.9166667,0.060606062,0.054298643,0.12891814,0.0,1.1,2.1
00-0034420,J.Thomas,Jordan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhqymyl9yfmt9gfqb0ro",HOU,2019,17,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,8.0,0,0.0,0.0,8.0,3.0,0.0,-1.4750712,0,1.0,0.09375,0.03187251,0.16293576,0.0,0.8,1.8
00-0034420,J.Thomas,Jordan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhqymyl9yfmt9gfqb0ro",HOU,2019,19,POST,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,-2.0,9.0,0.0,0.38868546,0,0.0,0.02,-0.004608295,0.026774194,0.0,0.7,1.7
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,1,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,27.0,0.0,0.0,-1.2014631,0,0.0,0.045454547,0.07377049,0.11982116,0.0,0.0,0.0
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,3,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,4.0,4.0,1.0,1.2214491,0,2.0,0.032258064,0.024691358,0.06567105,0.0,0.8,1.8
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,4,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,56.0,0,0.0,0.0,60.0,5.0,1.0,1.5399331,0,0.93333334,0.15151516,0.29268292,0.43215078,0.0,5.6,9.6
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,5,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-1.0339078,0,0.0,0.033333335,0.027906977,0.06953488,0.0,0.0,0.0
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,7,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,1,0.0,0.0,6.0,0.0,1.0,1.6239874,0,1.0,0.019607844,0.01775148,0.0418378,0.0,6.6,7.6
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,11,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,0,0.0,0.0,21.0,4.0,1.0,0.093880534,0,0.52380955,0.044444446,0.064615384,0.11189744,0.0,1.1,2.1
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,12,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,58.0,0.0,0.0,-4.4410577,0,0.0,0.048780486,0.1589041,0.18440361,0.0,0.0,0.0
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,13,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,56.0,0,0.0,0.0,50.0,8.0,1.0,-0.64839554,0,1.12,0.15789473,0.14925373,0.3413197,0.0,5.6,10.6
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,14,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,31.0,0.0,0.0,-5.298076,0,0.0,0.09677419,0.1557789,0.2542065,0.0,0.0,0.0
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,16,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,9,26.0,0,0.0,0.0,107.0,18.0,2.0,-2.5905702,0,0.24299066,0.27272728,0.39051095,0.68244857,0.0,2.6,5.6
00-0034426,J.Wims,Javon Wims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz9qgdgesqc9nbkv832p",CHI,2019,17,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,23.0,0,0.0,0.0,81.0,6.0,2.0,-1.9556521,0,0.28395063,0.2,0.39320388,0.5752427,0.0,2.3,5.3
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,11,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,55.0,1,0.0,0.0,3.0,-0.60967654,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.5,11.5
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,12,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,98.0,0,1.0,1.0,4.0,-3.5882828,0,0,1,0.0,0,0.0,0.0,-3.0,0.0,0.0,-0.5500642,0,-0.0,0.033333335,-0.010676157,0.042526692,0.0,7.8,7.8
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,13,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,83.0,0,0.0,0.0,4.0,-2.5784018,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.3,8.3
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,14,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,65.0,0,0.0,0.0,2.0,-4.546834,0,1,3,5.0,0,0.0,0.0,-5.0,8.0,0.0,0.09239805,0,-1.0,0.078947365,-0.02,0.10442105,0.0,7.0,8.0
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,16,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,34.0,0,0.0,0.0,1.0,-1.2839653,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.4,3.4
00-0034432,B.Scarbrough,Bo Scarbrough,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9zcmooqisc5cex2tqxb",DET,2019,17,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,42.0,0,0.0,0.0,1.0,-0.736051,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,4.2,4.2
00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",DET,2019,1,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,0.0,0,0.0,0.0,-1.0,1.0,0.0,-0.6390011,0,-0.0,0.024390243,-0.0021141649,0.035105452,0.0,0.0,1.0
00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",DET,2019,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,10.0,0,0.0,0.0,0.0,10.0,1.0,1.2952476,0,0.0,0.03125,0.0,0.046875,0.0,1.0,2.0
00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",DET,2019,4,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,4.0,0,0.0,0.0,-2.0,4.0,0.0,-0.579282,0,-2.0,0.0625,-0.0062305294,0.08938863,0.0,0.4,1.4
00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",DET,2019,6,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.69269407,0,0.0,0.03125,0.015243903,0.057545733,0.0,0.0,0.0
00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",DET,2019,10,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,3.0,0,0.0,0.0,-2.0,5.0,0.0,-0.25984386,0,-1.5,0.023255814,-0.006666667,0.030217053,0.0,0.3,1.3
00-0034437,L.Cooke,Logan Cooke,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqrps86orfg07vbbgn6c",JAX,2019,9,REG,HOU,0,0,0.0,0,0.0,1.0,19.0,1,0,0.0,0.0,0.0,-3.830033,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
00-0034437,L.Cooke,Logan Cooke,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqrps86orfg07vbbgn6c",JAX,2019,14,REG,LAC,1,1,9.0,0,0.0,0.0,-0.0,0,0,6.0,3.0,1.0,3.1291678,0,1.5,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.36,0.36
00-0034437,L.Cooke,Logan Cooke,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqrps86orfg07vbbgn6c",JAX,2019,16,REG,ATL,1,1,7.0,0,0.0,0.0,-0.0,0,0,2.0,5.0,1.0,3.030777,0,3.5,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.28,0.28
00-0034439,R.Izzo,Ryan Izzo,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mrgkhzunyljetpkfadkt",NE,2019,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,3.0,0,0.0,0.0,9.0,1.0,0.0,-1.0614619,0,0.33333334,0.054054055,0.03214286,0.10358108,0.0,0.3,1.3
00-0034439,R.Izzo,Ryan Izzo,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mrgkhzunyljetpkfadkt",NE,2019,3,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,41.0,0,0.0,0.0,7.0,34.0,1.0,2.8804648,0,5.857143,0.023255814,0.022508038,0.050639346,0.0,4.1,5.1
