name,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Justin Jefferson,00-0036322,2021,REG,2,4,35.0,0,0.0,0.0,0.0,0,0,36.0,28.0,2.0,1.2533358797663823,0,1.0,0.0,6,14.0,0,0.0,0.0,1.0,-2.2447933896328323,0,108,167,1616.0,10,1.0,1.0,2063.0,490.0,75.0,80.57113027379445,0,13.573589479278505,4.99988763913464,7.765627610114321,12.935770785781983,0.0,222.4,330.4,17,0.2764900662251656,0.42606361007848,0.25205761316872427,0.7555859874005324,0.36314606741573036,0.29411764705882354,0.3712871287128713,0.3601694915254237,0.32863185723727695,0.349340383344349,2.6754966887417218,0.2062421972534332
Juwan Johnson,00-0036040,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,22,159.0,4,0.0,0.0,240.0,42.0,12.0,14.589222102678354,0,13.307925746569815,0.8854140932415058,1.1972334034867074,2.1661845223029537,0.0,39.9,52.900000000000006,12,0.06395348837209303,0.09073724007561437,0.03288958496476116,0.16852002461863103,0.06388107673764563,0.17391304347826086,0.10084033613445378,0.11267605633802817,0.11889706010795326,0.08588747008576869,0.4622093023255814,0.05403693715780012
Juwann Winfree,00-0035593,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,13,58.0,0,2.0,1.0,75.0,31.0,5.0,-1.6387730676215142,0,3.8277777777777775,0.36643173398391615,0.4395120864294486,0.8573060614764881,0.0,3.8000000000000003,11.8,5,0.07262569832402235,0.06805807622504537,0.04460431654676259,0.16338500846606982,0.047039740470397405,0.0,0.06944444444444445,0.058823529411764705,0.023519870235198703,0.037631792376317925,0.3240223463687151,0.022787841334826777
K.J. Hill,00-0036382,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,30.0,0,0.0,0.0,18.0,12.0,1.0,1.762588310695719,0,1.6666666666666667,0.06521739130434782,0.04864864864864865,0.13188014101057577,0.0,3.0,6.0,1,0.06382978723404255,0.04945054945054945,0.09448818897637795,0.1353051204115034,0.08902077151335312,0.0,0.05,0.047619047619047616,0.04451038575667656,0.0712166172106825,0.6382978723404256,0.05930025696778019
K.J. Osborn,00-0036345,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,10.0,0,0.0,0.0,1.0,0.5470396659802645,0,50,82,655.0,7,0.0,0.0,861.0,179.0,26.0,14.607148827083604,0,15.660833439109169,2.4047385983838288,3.017151766412683,5.719114134064621,0.0,108.5,158.5,17,0.1357615894039735,0.177819083023544,0.09207818930041152,0.3458976505247955,0.14719101123595504,0.20588235294117646,0.12871287128712872,0.13983050847457626,0.17653668208856577,0.15892927957699934,1.0844370860927153,0.09893882646691636
KJ Hamler,00-0036412,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,10,74.0,0,0.0,0.0,201.0,16.0,4.0,5.076087392983027,0,1.0283531720817272,0.32752100840336135,0.7472830891854028,1.014379675034824,0.0,7.4,12.4,3,0.10526315789473684,0.22308546059933407,0.05063291139240506,0.33636310532157254,0.08948004836759371,0.0,0.10526315789473684,0.09523809523809523,0.044740024183796856,0.07158403869407497,0.7789473684210526,0.04414696667616064
Kadarius Toney,00-0036913,2021,REG,1,3,19.0,0,0.0,1.0,6.0,0,0,53.0,6.0,1.0,-0.828378256643191,0,1.4615384615384615,0.0,3,6.0,0,0.0,0.0,0.0,-3.3227411037660204,0,39,57,420.0,0,0.0,0.0,367.0,228.0,21.0,14.437597982451354,0,11.562663150064246,1.5560284191381752,1.316276959521981,3.2554365003726495,0.0,43.36,82.36,9,0.16863905325443787,0.1523453715234537,0.23123732251521298,0.3748348771004198,0.19933554817275748,0.0,0.20192307692307693,0.18584070796460178,0.09966777408637874,0.159468438538206,1.242603550295858,0.12225388908680677
Kaden Smith,00-0034988,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,33.0,0,0.0,0.0,22.0,11.0,1.0,1.6992588230641559,0,3.211764705882353,0.09107142857142857,0.06836216380702699,0.18446065752206176,0.0,3.3000000000000003,6.300000000000001,2,0.04477611940298507,0.03685092127303183,0.06470588235294118,0.09664491612290307,0.06407766990291262,0.0,0.045454545454545456,0.043478260869565216,0.03203883495145631,0.0512621359223301,0.4925373134328358,0.037860576923076934
Kalen Ballage,00-0034799,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,36.0,0,0.0,0.0,2.0,-2.033512597612571,0,2,7,8.0,0,0.0,0.0,2.0,10.0,0.0,-7.04676297592232,0,-0.5,0.19186268757697328,-0.010853769965539025,0.2801963923895826,0.0,4.4,6.4,8,0.022653721682847898,0.000964785335262904,0.01017293997965412,0.03475241079248217,0.004050632911392405,0.0,0.0,0.0,0.0020253164556962027,0.0032405063291139242,0.025889967637540454,0.009287476418516906
Kalif Raymond,00-0032464,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,28.0,0,0.0,0.0,2.0,1.4138049385510385,0,48,71,576.0,4,0.0,0.0,725.0,262.0,27.0,17.047283275853175,0,14.348861983364822,2.2414740949264464,3.804086712007604,6.025071840794992,0.0,84.4,132.4,16,0.12769784172661872,0.20538243626062322,0.13292744799594114,0.3558527115984267,0.1590281612368857,0.19047619047619047,0.14917127071823205,0.15346534653465346,0.17475217585653807,0.16531776708474666,1.0359712230215827,0.10136428363625227
Kareem Hunt,00-0033923,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,78,386.0,5,0.0,0.0,22.0,5.536269161013422,1,22,27,174.0,0,0.0,0.0,4.0,174.0,11.0,2.827636903235966,0,-24.533333333333335,0.9267403661501679,0.037798280433568046,1.4165693455287494,0.0,88.0,110.0,8,0.11020408163265306,0.0018231540565177757,0.1895424836601307,0.16676464569419383,0.09076682316118936,0.0,0.12359550561797752,0.11224489795918367,0.04538341158059468,0.0726134585289515,0.710204081632653,0.15910208568370504
Ke'Shawn Vaughn,00-0036450,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,36,180.0,2,0.0,0.0,9.0,-3.210181679285597,0,4,8,26.0,0,0.0,0.0,13.0,14.0,1.0,-1.020413538676923,0,13.555555555555555,0.1900054940306431,0.02879140304298541,0.30516222317605446,0.0,32.6,36.6,6,0.03137254901960784,0.0061118946873530795,0.019858156028368795,0.05194833927929423,0.015063731170336037,0.0,0.01098901098901099,0.009615384615384616,0.007531865585168019,0.01205098493626883,0.10196078431372549,0.05803628060383103
Keelan Cole,00-0033681,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,8.0,0.0,0.0,-0.7408587794052437,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,51,449.0,1,0.0,0.0,686.0,85.0,20.0,8.228594383905822,0,11.236068031200574,1.4863660935307523,2.875659388605892,4.242510712320253,0.0,50.900000000000006,78.9,14,0.10303030303030303,0.20301864456939922,0.04979496192149971,0.3169603702009739,0.13751914241960184,0.0625,0.12195121951219512,0.11666666666666667,0.10000957120980092,0.12251531393568148,0.907070707070707,0.0714609183950729
Keenan Allen,00-0030279,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,14.0,0.0,0.0,-0.49345556169282645,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,106,157,1138.0,6,1.0,0.0,1306.0,341.0,66.0,31.648160211185925,0,14.939534107883633,4.110302646741504,4.853325426175573,9.562781768435157,0.0,151.8,257.8,16,0.24416796267496113,0.2697232548533664,0.14956140350877192,0.5820305478951349,0.24013504958852078,0.17142857142857143,0.27385892116182575,0.2608695652173913,0.2057818105085461,0.2263937539565309,1.7698289269051322,0.15203519573499405
Keion Crossen,00-0034435,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-2.8510376673657447,0,0.0,0.029411764705882353,0.04113924050632911,0.0729151154132539,0.0,0.0,0.0,1,0.02702702702702703,0.04220779220779221,0.0,0.07430677430677432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kirkwood,00-0034317,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,17.0,0,0.0,0.0,55.0,16.0,1.0,-0.8913638396188617,0,0.3469387755102041,0.1970551378446115,0.19277735515154576,0.4305268553729993,0.0,1.7000000000000002,4.7,3,0.06542056074766354,0.07913669064748201,0.05161290322580645,0.16144019363948092,0.034482758620689655,0.0,0.04,0.037037037037037035,0.017241379310344827,0.027586206896551724,0.1588785046728972,0.025416396279472203
Keith Smith,00-0030968,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,31.0,0,0.0,0.0,3.0,-3.4974448425346054,0,9,10,56.0,0,0.0,0.0,21.0,38.0,3.0,1.6876383495982736,0,11.3,0.2983281503442794,0.1114621707056026,0.5255157450103408,0.0,8.700000000000001,17.7,9,0.03058103975535168,0.00897819581017529,0.04413472706155633,0.053054116281167754,0.026987951807228915,0.0,0.02912621359223301,0.02654867256637168,0.013493975903614458,0.021590361445783135,0.1712538226299694,0.02595307917888563
Keke Coutee,00-0034366,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.1689153602346778,0,1.0,0.038461538461538464,0.02617801047120419,0.07601691502215063,0.0,0.5,1.5,1,0.038461538461538464,0.02617801047120419,0.0,0.07863471606927105,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.02666666666666667,0.19230769230769232,0.018564356435643563
Kellen Mond,00-0036946,2021,REG,2,3,5.0,0,0.0,0.0,0.0,0,0,0.0,9.0,0.0,-1.7575525424908847,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003131850923896023
Kendall Blanton,00-0035603,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,37.0,0,1.0,0.0,43.0,13.0,2.0,-2.1694436310208403,0,1.4642857142857144,0.21234633648426754,0.1614944251872445,0.43156560235747243,0.0,3.7,7.7,4,0.050359712230215826,0.036783575705731396,0.02914798206278027,0.10496642890990886,0.03454715219421102,0.0,0.04081632653061224,0.034482758620689655,0.01727357609710551,0.027637721755368817,0.26618705035971224,0.02047110118572872
Kendall Hinton,00-0035864,2021,REG,1,1,1.0,0,0.0,0.0,0.0,0,0,-5.0,6.0,0.0,-3.1306644288706593,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,23,175.0,1,0.0,0.0,185.0,57.0,10.0,10.06909498119787,0,10.669612575362926,0.6922316886671107,0.6737359257487203,1.5099626810247702,0.0,23.540000000000003,38.54,10,0.06647398843930635,0.0628823929299796,0.049479166666666664,0.1500168970029432,0.07267441860465117,0.06666666666666667,0.09090909090909091,0.088,0.06967054263565892,0.07147286821705427,0.5057803468208093,0.046438210911895116
Kendrick Bourne,00-0033307,2021,REG,1,1,25.0,1,0.0,0.0,0.0,0,0,22.0,3.0,1.0,2.3478310459759086,0,1.1363636363636365,0.0,12,125.0,0,0.0,0.0,7.0,9.5788863869966,0,55,70,800.0,5,1.0,1.0,592.0,385.0,27.0,42.377612264712354,0,29.42091434494737,2.2061978624979224,2.172789462415916,4.830249417438025,0.0,125.50000000000001,180.5,17,0.1308411214953271,0.13805970149253732,0.19845360824742267,0.3067094434370205,0.19521717911176184,0.20833333333333334,0.1443850267379679,0.15165876777251186,0.2017752562225476,0.19784040995607616,1.4953271028037383,0.12010753117472484
Kene Nwangwu,00-0036842,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,61.0,0,0.0,0.0,3.0,0.3025211238418706,0,4,5,9.0,0,0.0,0.0,-6.0,19.0,0.0,-2.96122648997698,0,3.2857142857142856,0.13031358885017422,-0.020923425932490053,0.1808239851225183,2.0,19.0,23.0,6,0.026881720430107527,-0.0034883720930232558,0.03247863247863248,0.03753188297074268,0.006245662734212352,0.0,0.0,0.0,0.003122831367106176,0.0049965301873698825,0.04838709677419355,0.04349964065514241
Kenjon Barner,00-0030465,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,-2.198208754940424,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Gainwell,00-0036919,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,68,291.0,5,1.0,1.0,19.0,1.6975692723678488,1,33,50,253.0,1,0.0,0.0,93.0,226.0,14.0,4.413996038998437,0,45.15299787931367,1.6261809676199632,0.34078253994833224,2.6778192293937773,0.0,90.4,123.4,16,0.10638297872340426,0.023088381330685203,0.13814180929095354,0.17804517314965457,0.07358929610238511,0.05,0.0875,0.08333333333333333,0.06179464805119256,0.0688714368819081,0.5382978723404256,0.09204696334531784
Kenny Golladay,00-0033932,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,76,521.0,0,0.0,0.0,1050.0,119.0,27.0,-2.5020646329655882,0,7.023553354772107,2.338942362147855,4.474273131993287,6.640404735617084,0.0,52.1,89.10000000000001,14,0.16,0.28680688336520077,0.09573612228479485,0.4694455066921606,0.18869974646867077,0.0,0.2,0.1836734693877551,0.09434987323433539,0.15095979717493663,1.0968421052631578,0.09697009272561055
Kenny Robinson,00-0036283,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07714065312419645
Kenny Stills,00-0030085,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.47513718088157475,0,6,23,68.0,1,0.0,0.0,430.0,10.0,4.0,-9.398541503527667,0,1.70376213592233,0.7573373611483367,1.5514190602933782,2.2219993839278698,0.0,12.9,18.9,7,0.10648148148148148,0.24473534433693797,0.012239902080783354,0.35551049769177256,0.04401294498381877,0.08333333333333333,0.05333333333333334,0.05747126436781609,0.06367313915857604,0.05187702265372168,0.3148148148148148,0.034164859002169194
Kenny Yeboah,00-0036510,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,36.0,0,0.0,0.0,48.0,3.0,2.0,2.836533387133386,0,1.0909090909090908,0.09444444444444444,0.2038664586957826,0.28437318775371445,0.0,3.6,5.6,2,0.04225352112676056,0.08791208791208792,0.011320754716981131,0.13370995201981117,0.0782608695652174,0.0,0.06896551724137931,0.0625,0.0391304347826087,0.06260869565217392,0.5070422535211268,0.03248259860788863
Kenyan Drake,00-0033118,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,63,254.0,2,0.0,0.0,15.0,-9.108745722653111,0,30,40,291.0,1,0.0,0.0,71.0,259.0,12.0,5.375609657199008,0,-0.3099816849816852,1.055458203103916,0.1850819725250883,1.7127446854234356,0.0,72.5,102.5,12,0.08869179600886919,0.018369987063389392,0.15084449621432733,0.1477336836640153,0.07944307944307945,0.058823529411764705,0.07692307692307693,0.07514450867052024,0.06913330442742208,0.0753191694368165,0.6452328159645233,0.09019552630189542
Kevin Rader,00-0034193,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,8.0,0,0.0,0.0,8.0,4.0,0.0,-1.0382755508762784,0,0.7,0.08465608465608465,0.031849103277674706,0.14927849927849926,0.0,0.8,2.8000000000000003,2,0.0410958904109589,0.0215633423180593,0.0196078431372549,0.07889450947088579,0.020050125313283207,0.0,0.0,0.0,0.010025062656641603,0.016040100250626566,0.1095890410958904,0.017681232634503663
Kevin White,00-0031545,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,38.0,0,0.0,0.0,158.0,9.0,1.0,-1.2480545353610069,0,1.3103448275862069,0.14821428571428572,0.5780115717115067,0.6269295287694833,0.0,3.8000000000000003,4.800000000000001,3,0.045454545454545456,0.1941031941031941,0.02368421052631579,0.22346437346437348,0.05093833780160858,0.0,0.027777777777777776,0.024390243902439025,0.02546916890080429,0.04075067024128687,0.34545454545454546,0.018487136034509324
KhaDarel Hodge,00-0034854,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,27,157.0,0,0.0,0.0,304.0,37.0,7.0,-7.36710539101227,1,6.962950937950938,0.7718190156751277,1.2758504799559038,2.050823859481824,0.0,17.700000000000003,30.700000000000003,10,0.07317073170731707,0.12687813021702837,0.029576338928856916,0.21125860173459832,0.06517227065172271,0.0,0.058333333333333334,0.05384615384615385,0.032586135325861354,0.052137816521378166,0.4254742547425474,0.03863287443686608
Khalil Herbert,00-0036906,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,103,433.0,2,0.0,0.0,24.0,-2.985199351911433,0,14,16,96.0,0,0.0,0.0,-5.0,101.0,6.0,-0.7655202172282789,0,-3.046969696969697,0.5200469363372588,-0.034022164860674185,0.7562548891034164,0.0,64.9,78.9,14,0.034934497816593885,-0.0012385434728758979,0.07058001397624039,0.05141091194659011,0.029675425038639878,0.0,0.0379746835443038,0.03468208092485549,0.014837712519319939,0.023740340030911904,0.2096069868995633,0.07144150670047085
Khari Blasingame,00-0035099,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,6.0,0,1.0,1.0,1.0,-2.5617634530644864,0,2,2,4.0,0,0.0,0.0,0.0,4.0,0.0,-0.8968115472234786,0,2.0,0.06458333333333333,-0.0024988398243672577,0.09512581212294292,0.0,-0.9999999999999999,1.0,3,0.024096385542168676,0.0,0.019704433497536946,0.03614457831325302,0.006791171477079796,0.0,0.0,0.0,0.003395585738539898,0.005432937181663837,0.04819277108433735,0.0039862871721278795
Kirk Cousins,00-0029604,2021,REG,372,561,4221.0,33,7.0,28.0,197.0,10,2,4573.0,1813.0,192.0,71.63356777481539,0,15.249050312055731,1.8000000110233607,29,115.0,1,2.0,0.0,8.0,-4.479162720842506,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,300.34000000000003,300.34000000000003,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19526180971823112
Kirk Merritt,00-0035844,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,13.0,0,0.0,0.0,56.0,6.0,1.0,-0.2178100550081581,0,0.23214285714285715,0.075,0.14545454545454545,0.2143181818181818,0.0,1.3,2.3,1,0.06976744186046512,0.1414141414141414,0.07692307692307693,0.2177824759220108,0.05327868852459016,0.0,0.0625,0.058823529411764705,0.02663934426229508,0.04262295081967213,0.3023255813953488,0.0315673895141367
Kristian Wilkerson,00-0036183,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,42.0,2,0.0,0.0,132.0,5.0,2.0,1.9433473990065977,0,0.3181818181818182,0.24242424242424243,0.5344129554655871,0.7377254324622746,0.0,16.2,20.2,1,0.23529411764705882,0.532258064516129,0.03184713375796178,0.7787476280834914,0.14482758620689656,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.40574712643678157,0.2491954022988506,1.2352941176470589,0.1466957153231663
Kurt Benkert,00-0034131,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007427213309566251
Kyle Allen,00-0034577,2021,REG,12,19,120.0,1,0.0,2.0,5.0,1,1,135.0,46.0,6.0,1.3396021895459853,0,1.8066725585505965,0.1781934945894748,2,11.0,0,0.0,0.0,1.0,-0.2359140762127936,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06303862112990744
Kyle Juszczyk,00-0029892,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,22.0,1,0.0,0.0,3.0,-1.8524113975581713,0,30,38,296.0,1,0.0,0.0,272.0,151.0,16.0,14.139383341952438,0,20.284682225986572,1.2746078307291122,1.2144208779135546,2.7620063606331566,0.0,43.800000000000004,73.8,15,0.08370044052863436,0.07831845666570689,0.07427447122479094,0.18820542612551705,0.0755873340143003,0.043478260869565216,0.0903954802259887,0.085,0.05953279744193276,0.06916551938535329,0.6519823788546255,0.053898513043732284
Kyle Pitts,00-0036970,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,110,1026.0,1,0.0,0.0,1193.0,313.0,43.0,26.331114934679142,0,14.78224965036739,3.458072005652651,5.175286847238026,8.809808801545595,0.0,108.6,176.6,17,0.19197207678883071,0.28795558773835384,0.18071593533487298,0.5183225853739292,0.25733634311512416,0.05,0.2193877551020408,0.2037037037037037,0.15366817155756207,0.21586907449209936,1.7905759162303665,0.1362359983954084
Kyle Rudolph,00-0027981,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,39,257.0,1,0.0,0.0,240.0,137.0,12.0,7.179265411463514,1,17.110669552101776,1.3168996721316815,1.2933420156326323,2.880688919140365,0.0,33.7,59.7,15,0.07386363636363637,0.06048387096774194,0.09985422740524781,0.15918255131964812,0.08580968280467446,0.07142857142857142,0.08163265306122448,0.08074534161490683,0.07861912711662294,0.08293346052945387,0.48674242424242425,0.05904460488576798
Kylen Granson,00-0036876,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,15,106.0,0,0.0,0.0,59.0,76.0,4.0,4.283214020502577,0,33.08931623931624,0.5185391946607099,0.31531476498038896,0.998529127477337,0.0,10.600000000000001,21.6,10,0.046583850931677016,0.02372336147969441,0.07176581680830972,0.08885446558127105,0.046944198405668734,0.0,0.037383177570093455,0.031746031746031744,0.023472099202834367,0.03755535872453499,0.32919254658385094,0.022392237357715995
Kyler Murray,00-0035228,2021,REG,333,481,3787.0,24,10.0,31.0,286.0,3,0,3823.0,1789.0,172.0,66.33455304935744,0,15.041496263977372,1.9394395222424303,88,423.0,5,10.0,0.0,25.0,4.642070294140574,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,299.78000000000003,299.78000000000003,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21694262722167545
Kylin Hill,00-0036669,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,24.0,0,0.0,0.0,1.0,-3.664956227527,0,1,2,5.0,0,0.0,0.0,-3.0,7.0,0.0,-0.4143501596408896,0,-2.5,0.05798319327731093,-0.0108308518713143,0.07939319360604638,0.0,2.9000000000000004,3.9000000000000004,4,0.014705882352941176,-0.002631578947368421,0.013972055888223553,0.019953560371517028,0.004655493482309125,0.0,0.0,0.0,0.0023277467411545625,0.0037243947858473002,0.03676470588235294,0.010677325740568363
Lamar Jackson,00-0034796,2021,REG,246,382,2882.0,16,13.0,38.0,190.0,3,1,3534.0,1150.0,135.0,19.171700874048643,2,10.959960585425161,0.9876105699776966,133,767.0,2,3.0,2.0,48.0,16.46211210831079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,239.98000000000002,239.98000000000002,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450917997032376
Lamical Perine,00-0036269,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,31.0,0,0.0,0.0,1.0,-1.7860608928604051,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.1000000000000005,3.1000000000000005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01574723153510109
